archive_by_user,city,created_at,image_count,desc,image_count,mileage,platform,price,title,type,year
True,Karaj,Friday 04PM,3,"گوشی سامسونگ معاوضه با تبلت سامسونگ یا لنوو تا قیمت ۲۵۰ ،گوشی فوق اندرید ۲_۲_۴. میباشد   
۴ اینچ  
فقط  پیامک بزنید",3,,mobile,160000,گوشی سامسونگ,,
True,Isfahan,Tuesday 09AM,0,"تعویض ندارم.فقط تماس تلفنی جواب میدم
بسیار تمیز.در حد آک. قیمت خوب زدم. تخفیف خیلی جزیی
اندروید 4.2 ابعاد صفحه : 5.0 اینچ حافظه داخلی : 8 گیگابایت باتری : Li-Ion 2150 میلی آمپر سیم کارت : دو سیم کارت (مینی سیم) دوربین : 8 مگاپیکسل ابعاد گوشی : 9 × 72.8 × 142.5 میلیمتر وزن : 155 گرم شبکه ارتباطی : 3G",0,,web,320000,هوآوی جی 700 لاکاغذی,,
True,Tehran,Monday 12PM,1,"آیفون 6S
٦٤ گیگابایت
LLA
رنگ مشکى 
چند تا نقطه  داره وگرنه خیلى تمیزه",1,,mobile,2000000,آیفون  6s 64Gb,,
False,Tabriz,Thursday 02AM,2,ایفون ١٦گ بدون کوچیک ترین ایراد lla تا الان هندیزفریه شو  باز نکردم واقعا گوشی تمیزیه جهت تنوع معاوضه با سامسونگ سری s,2,,mobile,1400000,ایفون٦,,
True,Shiraz,Tuesday 05PM,4,"هرکدام جدا$NUMتومان.
سامسونگ مشکى سالم و فابريک و تميز

سامسونگ سفيد هم تميز وفقط براى صحبت کردن بايد با هندزفرى در گوش صحبت کنى وچون وقت تعمير بردن ندارم کمى جاى تخفيف دارد.",4,,mobile,145000,دوتا گوشى سامسونگ,,
True,Tehran,Monday 04PM,0,16G /32Gفقط,0,,mobile,-1,گوشی اپل 5 و 5s خریداریم,,
True,Tehran,Tuesday 07AM,0,"گوشی بردش سوخته کل لوازماش سالمه کارتون و باتریم داره ال سی دی و همه چیزاش سالمه خریدار واقعی زنگ بزنه
ممنون از برنامه خوبه دیوار",0,,mobile,80000,s4 mini بخونید,,
True,Mashhad,Sunday 02PM,1,"سفید.با گارانتی
قیمت در بازار745000",1,,mobile,720000,فروشj5.2016اکبند,,
False,Tehran,Saturday 12PM,1,فروش فوری.  فروش فقط به مصرف کننده,1,,mobile,1100000,اکسپریا ایکس,,
True,Tehran,Sunday 08AM,0,گوشی هواوی g510 - صفحه نمایش چهارو نیم اینچی - کاملا سالم و بدون هیچ مشکلی . تاکنون تعمیر نرفته . یک گوشی سامسونگ مدل gt- s5282 دارم . هر دوی این گوشی ها رو با یک گوشی بهترعوض می کنم . گوشی هواوی یک سیم کارته و سامسونگ دو سیم کارته هستش,0,,web,150000,گوشی هواوی g510,,
False,Tehran,Thursday 12AM,0,گوشی اکسپریا زد وان با جعبه سیم شارژ و.... شرکتی اورجینال 4G...تمیز... نرم افزار و سخت افزار بی مورد (بی اشکال) توضیحات بیشتر _$NUM,0,,mobile,700000,گوشی سونی Z1,,
False,Tabriz,Saturday 08PM,0,بدون عیب وایراد,0,,mobile,-1,گوشی اچ تی سی وان مکس.htc one max,,
False,Tehran,Sunday 12PM,4,"۱۶ گیگ
گلد
گوشی از هرلحاظ بدون ایراده
به هرتعمیرکاریم میخاین میتونین نشون بدین...
یک هفته مهلت تست داره...
فقط دوتا خال داره ک تو عکس مشخصه...
با توجه به رف نبودن گوشی و خال داشتن قیمت رو خوب گذاشتم...
همراه با گلس ، قاب و اپل آیدی ک خودش روی هم ۸۰ تومن هزینشه...
مرسی دیوار",4,,mobile,900000,iphone 5s,,
False,Mashhad,Monday 06PM,2,گوشی با دو عددگارد ویک گلس جدید خدمتتان  داده میشود به قیمت 310 هزار,2,,mobile,310000,گلکسی گرند پرایم,,
True,Tehran,Thursday 11AM,2,گوشی سالم هست و بسیار تمیز می باشد.به شرط اصل,2,,mobile,1750000,8800art,,
False,Shiraz,Wednesday 04PM,0,سلام گوشی سونی زد2رنگ مشکی دوربین 20یه ایفون فایومشکی 16گیگ هم دارم فروش یامعاوضه هرجفتشون سالمه باتمام وسایل ایفون هم پشت وروگلدش کردمه بایه بامپرگلدخیلی قشنگ شده اگرهم گوشی دارین تعویض میکنم,0,,mobile,530000,سونی زدتورنگ مشکی ویه ایفون فایومشکی16,,
False,Mashhad,Thursday 11PM,1,سونی زد وان.بسیار تمییز وکم کار.فورجی.ضدآب..حافظه شونزده..دوربین بیست مگا پیکسل.بدون تعمییر و ضرب خوردگی,1,,mobile,460000,سونیz1,,
True,Tehran,Saturday 09AM,1,نوکیا کاملا سالم,1,,mobile,45000,نوکیا سالم,,
True,Ahvaz,Friday 06PM,1,فروش ۲ عدد s7 یکیشون gold و یکی دیگشون silver هر دو در حد اک هستن,1,,mobile,-1,فروش ۲ عدد گوشی سامسونگ s7,,
True,Mashhad,Saturday 09AM,1,سلام تعدادی اس٧اکبند و پلمب ٣٢گیگ ساخت ویتنام اصلی باضمانت و مهلت تست تقدیم میشود فقط امروز این قیمت زدم قیمت الان داخل بازار١٩٥٠ ت میباشد تقاضای تخفیف نکنید باتشکر از دیوار.,1,,mobile,1500000,sumsung S7 اکبند,,
False,Kermanshah,Thursday 12AM,0,گوشی در حدآکبند میباشد,0,,mobile,600000,J7در حد آکبند,,
False,Tehran,Friday 08PM,3,گوشی سالم .فوری فروشی,3,,mobile,350000,گوشی اپل 4اس,,
True,Tehran,Wednesday 01PM,3,گوشی خیلی تمیزیه حتی یبارم زمین نخورده هیچ مشکلیم نداره،فقط چون میخوام گوشی اندرویدبگیرم بخاطراون واسه فروش گذاشتم،معاوضه ام میکنم بااچ تی سی ام9یاسامسونگs6ایج,3,,mobile,850000,گوشی موبایل اپل 5s16g,,
False,Isfahan,Monday 09PM,3,"با سلام
قصد خرید ایفون ۷ پلاس دارم
این گوشی هم ضمانت داره
سالمه
تمیزه
خریدار واقعی اس ام اس بده ، خواهشا زنگ نزنه که کار و زندگی داریم ماهم.",3,,mobile,1500000,گوشی موبایل گلگسی اس ۷ ادج,,
False,Mashhad,Wednesday 04AM,0,"گوشی سامسونگ مدل نوت۳.گوشی خیلی تمیزه وبی عیب ونقصه.نصف به نصف نقد وچک
حافظه داخلی:۳۲گیگ
رم:۳
سی پی یو:۸هسته ای
دوربین:۱۳مگاپیکسل
در کل گوشی خوب وقدرتمندیه",0,,mobile,850000,گوشی قسطی,,
True,Isfahan,Friday 05PM,2,"5عدد گوشی به فروش میرسد
2عدد HTC  وایلدفایر اس
1عدد سامسونگ استارGTS5263
2عدد نوکیا ساده اصل فنلاند",2,,mobile,-1,فروش 5عدد گوشی,,
True,Karaj,Saturday 11AM,0,مشکی در حد بدون خط و خش . 4G دوسیم . گارانتی اصلی 24 ماهه.,0,,mobile,600000,LG STYLUS 2,,
True,Kermanshah,Sunday 05PM,2,سالمه همراه باکارتون و وسایل جانبی به خریدار واقعی تخفیف میدم دلیل فروش گوشی جدید خریدم,2,,mobile,70000,نوکیا206,,
True,Tabriz,Tuesday 02PM,1,سالم و بدون ایراد  و همراه با جعبه و لوازمات و دارای فاکتور خرید,1,,web,105000,206 نوکیا,,
False,Tabriz,Wednesday 10PM,3,این گوشی رو هم میتونیدباهاش لمسی کارکنیدوهم به حالت کیبوردی.قیمت مقطوع لطفاخریدارواقعی ازساعت 5بعدازظهربه بعدتماس بگیرد.باتشکرازعوامل دیوار,3,,mobile,100000,نوکیاc600 تک سیم کارته.سالم,,
True,Ahvaz,Saturday 05PM,0,اندازه صفحه4.3 اینچ-اندروید4.4.4-حافظه 4گیگ-دوربین5مگاپیکسل گوشى 3ماه کار کرده و تمیز و بدون خش لازم بذکر است شبکه اینترنت 4G میباشد قیمت نو گوشى دربازار 370تومنه من با ضدضربه وآیفیس 395تومن گرفتمش اخرین قیمتم 300تومن مقطوع و 299تومن هم نمیدمش چون گوشی می ارزه و عجله ندارم برا فروشش فوقش بمونه دستم پس وقتتو باچونه هدر نده خریداری یاعلی.باتشکر از ناظر,0,,mobile,300000,گلکسى جى1 J1 ace,,
True,Tehran,Tuesday 03PM,2,"فوق العاده سالم و تمیز میباشد
برچسب گلس اورجینال دارد",2,,mobile,1690000,فروشی اپل 6 (گیگ 64),,
True,Tehran,Saturday 08PM,2,"سلام 
3عدد32g5sدرحد موجود می باشد هر 3تا گلد میباشد .قیمت مقطوع می باشد",2,,mobile,1050000,گوشی اپل 5sدرحد,,
True,Tehran,Monday 10AM,2,"سالم -رنگ مشکی
LTE cat3
windows 8.1  to 10
8gb intenal
5mega pixel 1080p
4.7""
dollby sound",2,,web,210000,nokia lumia 625,,
False,Karaj,Sunday 10AM,1,گوشی به رنگ قرمز نو می باشد چندتا هم موجود است اگر خواستید دوسیم کارت رم خور تا 16 گیگ دارای mp3 player و رادیو گوشی فوق العاده خوش دست و مستحکم لطفا در صورت خواستن فقط تماس بگیرید و اس ام اس نزنید .,1,,mobile,110000,nokia 101,,
True,Tehran,Saturday 07PM,1,"2عدد گوشی موبایل 
sony sp
sony j
هر دو گوشی سالم 400 قیمت مقطوع",1,,mobile,400000,گوشی موبایل,,
True,Tehran,Wednesday 06PM,0,"گلکسی جی ۷ 
گلد
۱۶ گیگ
فورجی 
تمیز بی خط و خش 
اندروید۶.۰.۱
دوربین ۱۳ دوربین جلو ۵ 
دارای فلش دوربین جلو 
قیمت مقطوعه 
معاوضه هم دارم 
لطفا قیمت فضایی ندین 
مرسی .",0,,mobile,650000,سامسونگ جی۷ تمیز,,
True,Mashhad,Monday 02PM,1,گوشی درحد ازلول دست خودم بوده,1,,mobile,1150000,نوت4 فورجی معاوضه باa7   a5       2016,,
False,Tehran,Saturday 06PM,0,"سلام 
از گوشی عکس نزاشتم چون گوشی در جد پلمپه عین این که بری از ویترین برداری.هر جا خواستی ببر تستش کن من ضمانت کتبی میدم که در حد پلمپه هیچ موردی هم نداره 
رنگش سفیده هندزفریاش اکه 
قاب و گلس و گارد خیلی شیک هم روش انداختم
دوسیمه اندرویدشم ارتقا به 6 میشه 
باطریشم حرف نداره 
قیمت پیشنهادی خودتونو مسیج کنید
معاوضه ندارم با تشکر
عزاداریتون قبول",0,,mobile,-1,huawei honor 4c dual sim,,
True,Tehran,Wednesday 08PM,2,"گوشی نوکیا ۱۰۸ 
دو سیم کارت همزمان مشکی رنگ
شارژر ، کارتن، هندزفری موجود میباشد.
گوشی تمییز و بسیار سالم با ماندگاری بالای باتری.....",2,,mobile,60000,نوکیا ۱۰۸,,
False,Ahvaz,Monday 04PM,1,گوشی اچ تی سی دست دوم سالم وتمیز زیر قیمت. همراه با هند فری وشارژر .,1,,mobile,165000,HTC dizair x,,
False,Tehran,Sunday 11AM,2,کاملا سالم از روز اول با فرم صفحه بدون خش,2,,mobile,550000,گوشی موبایل سامسونگ j5,,
True,Mashhad,Thursday 07AM,2,بسیار تمیز در حد آک دارای سیستم عامل آندروید وos، دارای محافظ صفحه گلس و گارد محافظ، بسیار شیک و باکلاس فروش و معاوضه با گوشی در حد 800 تومن میخام 200 دستمو بگیره ممنون از دیوار,2,,mobile,1000000,بلکبری پاسپورت,,
False,Tehran,Tuesday 10AM,1,رم خور و تک سیم کارت ولمسی کاملا سالم اندروید ۴.۴.۲,1,,mobile,110000,گوشی موبایل سامسونگ GT_S5280,,
True,Mashhad,Tuesday 11AM,2,"گ وشیش خیلی تمیزه 
معاوضه ندارم فقط خ ریدارزنگ بزنه",2,,mobile,370000,کلکسی کورپرایم,,
False,Kermanshah,Monday 02PM,0,"دو دستگاه گوشی j$NUM
با گارانتی اینتر 
gold
هر دوگوشی ۱۴۲۰",0,,mobile,710000,گوشی آکبند j5 2016,,
True,Tehran,Thursday 09AM,1,"گوشی فوقالعاده سالم
فروشنده واقعی
ب شرط",1,,web,600000,سامسونگs5,,
True,Tehran,Wednesday 03AM,2,گوشی تمیز و بدون ایراده .خط ریز بغلش هس دوتا.دوربین 13 و 8 داخلی16گیگ,2,,mobile,350000,گوشی سونی Z,,
False,Tehran,Sunday 06AM,5,"بخاطر شرایطی که دارم میفروشم
به شرط تست و سلامتی
از اول گارد و گلس داشته
به مشتری واقعی تخفیف میدم",5,,mobile,2200000,6s 64gig gold,,
False,Qom,Sunday 09AM,1,سلام گوشی اس۵تمیز به رنگ مشکی فقط صفحه تعمیر دوتا خط کوچیک هم روش داره همه چی تکمیل با تشکر,1,,mobile,-1,گوشی موبایل S5,,
True,Tehran,Tuesday 10AM,3,"درحد نو اکبند 

دلیل فروشم میخوام ایفون بگیرم",3,,mobile,400000,Galaxy Grand Prime,,
False,Shiraz,Friday 04PM,2,"گوشی با تمام لوازم جانبی سالم به شرط اصل، بدون کوچکترین خط و خش با دو عدد بک کاور
تخفیف پای معامله",2,,mobile,700000,آیفون 5_16G,,
True,Mashhad,Sunday 02PM,2,"دوربین5و3
اندروید 5.1
صفحه نمایش 5اینچ
دوسیم کارت
3G
حافظه داخلی8
ساپورت مموری تا64گیگ",2,,mobile,180000,گوشی سامسونگ اس٧,,
False,Shiraz,Wednesday 08PM,0,گوشی ایفون7 حافظه128رنگ گلد با ضمانت,0,,mobile,-1,گوشی ایفون 7,,
False,Karaj,Sunday 01PM,0,"سلام گوشی سامسونگ j7 با اینترنت 4g و اندروید6.0.1 ،حافظه داخلی16g، به همراه یک رم اصلی 16gو دو قاب زیبا,8هسته ای.هنسفری باز نشده گوشی بدون کوچکترین خراش.",0,,mobile,700000,سامسونگ j7 4g مشکی,,
False,Shiraz,Saturday 07PM,3,فروش به دلیل خرید ایفون ٧ بدون خط خش و ضربه تعمیری به دلیل شکسته شدن سوکت هندزفری تو خودش,3,,mobile,1650000,گوشی ٦ پلاس رنگ گلد ٦٤ گیگ,,
True,Tehran,Sunday 11AM,2,آیفون 6s فوق العاده تمیز، LLA آمریکا,2,,mobile,1850000,"Iphone 6s, 16GB",,
True,Karaj,Friday 03PM,0,گوشی کاملا سالم بدون خط و خش  _هندزفری اکبند_دارای جعبه_کیف چرمی نو_گلس و قاب ژله  _اندروید بروز شده_و تمامی برنامه ها,0,,mobile,600000,گوشی موبایل سونی T2 Ultra Dual  مشکی,,
False,Isfahan,Monday 09AM,1,فقط مشکل ic  power دارد,1,,mobile,50000,سامسونگgalaxy young کار کرده,,
True,Tehran,Monday 01PM,4,"بسیار سالم و کم کار
رنگ گلد.فروشنده واقعی",4,,mobile,1000000,اپل 5 اس 32 گیگ,,
False,Tabriz,Thursday 11AM,1,گوشی موبایل تمام لمسی دوربین جلو8دوربین عقب16 همراه با کاور خود گوشی,1,,mobile,950000,گوشی موبایل سونیm4,,
True,Tabriz,Sunday 04AM,1,"رنگ گلد
۳۲ گیگ، رم ۳
دوتا خش ریز داره
معاوضه فقط با رده بالا",1,,mobile,720000,هواوی جی ۸,,
False,Tehran,Friday 01PM,5,"ورتو فراری ساخت بریتانیا اصلی 
کارتون و اچار،شارژر ندارد،قیمت فوق العاده",5,,mobile,2000000,ورتو فراری اصل بریتانیا,,
False,Tehran,Wednesday 01PM,0,دوسیم کارته,0,,mobile,150000,Y330,,
True,Tehran,Monday 10AM,0,آیفون رنگ گری درحدنو بدون کوچک ترین خط خش پشت و رو گلس,0,,mobile,1950000,Apple 6-128G,,
True,Tehran,Saturday 01PM,4,گوشی فوق العاده تمیز بدون کویچترین نقطه به شرط حافظه ١٢٨ قیمت خیلی خیلی مناسب گذاشتم لطفا قیمت بگیرید لطفا تماس بگیرید با iphon7 هم تعویض میکنم با تشکر از دیوار,4,,mobile,1980000,iphon 6plus128,,
True,Isfahan,Monday 09PM,1,"گوشی بسیار تمیز و سالم با مهلت تست 
سیستم عامل ویندوز موبایل ۱۰
برند معتبر Microsoft
دو سیمکارته رنگ مشکی
دوربین عقب ۱۳ با لنز زایس بسیار با کیفیت
دوربین جلو ۵
صفحه نمایش با کیفیت ۵/۷ اینچ
چهار هسته ای کوآلکوم
ساخت ویتنام
با برچسب گلس و گارد",1,,mobile,350000,لومیا 640xl دوسیم کارته,,
True,Tehran,Thursday 05PM,4,اپل 3Gs کاملا سالم و تضمینی با کارتون و لوازم جانبی کاملا استثنایی فوری فروشی به مصرف کننده استثنایی میباشد گوشی قابل تست,4,,mobile,200000,اپل 3gs کاملا سالم و تضمینی,,
True,Ahvaz,Monday 10AM,1,گوشی موبایل هواوی Y600 در حد آک,1,,mobile,200000,HUAWEI Y600,,
False,Ahvaz,Thursday 05PM,2,گوشی در حد آک بدون کوچکترین خط و خش همراه با گارانتی و کیف مخصوص و گلاس,2,,mobile,550000,گوشی (فبلت) هواویx1,,
False,Kermanshah,Saturday 12PM,2,"مدل aino
رم خور 
دوربین 8
لمسی و کیبردی
کارتن دارد
شارژرم دارد
باتری ندارد گم شده",2,,mobile,85000,گوشی سونی اریکسون,,
False,Ahvaz,Saturday 05PM,4,گوشی جی1ایس اک اک با همه ی وسایل (شارژ هندزفر......)بخدا یه هفته که خریدمش محتاج پولم,4,,mobile,330000,گوشی موبایل جی 1ایس بخون ضررنمیکنی,,
True,Tabriz,Sunday 03PM,0,"اچ تی سی ام 8
16 گیگ
رنگ گلد
بدون ایراد تمیز 
تلگرام عکساشو میدم",0,,web,750000,اچ تی سی ام 8,,
False,Mashhad,Sunday 08AM,3,ایفن ٦ - فروش فوری,3,,web,1550000,Iphon 6 LLA -16GB ,,
False,Mashhad,Thursday 04PM,2,با نوت2 هم معاوضه میکنم,2,,mobile,510000,معاوضه نوت2    j5فورجی,,
True,Tehran,Monday 01PM,5,"گوشی خیلی خیلی سالم و تمیزه ، ١ هفته مهلت تست میدم 
$NUM",5,,mobile,595000,samsung J7 4G,,
True,Tehran,Tuesday 07PM,2,"گوشی موبایل سامسونگ اس۳
ساخت کره - بدون ایراد",2,,mobile,350000,Samsung S3,,
True,Ahvaz,Friday 02PM,3,"سامسونگ جی۷ 
مدل$NUMرنگ گلد
یکماه کار کرده بدون خش و ضربه
همراه با کارتون شارج و هندزفری
سرعت نت ۳G
حافظه گوشی ۱۶گیگ
دوربین جلو ۵میگسل
دوربین عقب ۱۳میگسل
قیمت۷۰۰۰۰۰تومان",3,,mobile,700000,سامسونگ جی7,,
True,Tehran,Saturday 08AM,2,"آیفون 64 g
گلد . در حد نو .بدون هیچ خط و خشی . کاملا تمیز. گوشی و تمام لوازم اصلی .به هیچ عنوان رفرش نیست . به شرط
تمام برنامه ها آخرین آپدیت.
$NUM",2,,web,1150000,آیفون gig64  5s gold,,
False,Ahvaz,Wednesday 09PM,1,"سلام گوشی فقط پنج روز کارکرده دوسیم کارت هنوز اک هست شرطی و گرانتی
$NUM",1,,mobile,1800000,سامسونگs7پنج روز کارکرده دوسیم,,
True,Kermanshah,Friday 08PM,0,سلام تازه خریدم با گارانتی و عین اکبنده فاکتورشم هست 4روزه خریدم. گوشی دومم بوده برای این میفروشم تعویضم اصلا ندارم لطفا اگه خریداری بزنگ,0,,mobile,1850000,گوشی ای جی مدل V20,,
False,Isfahan,Sunday 08PM,2,"5..$NUM........................
...............@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@",2,,mobile,1550000,اپل 5اس,,
False,Isfahan,Monday 07PM,2,گوشی کاملا سالم است سفید دست خواهرم بوده تا حالا زمین نخورده به شرط,2,,mobile,160000,اچ تی سی چاچا,,
True,Mashhad,Tuesday 05AM,2,"honor 3c تمیز 
به همراه دو عدد محافظ و ی عدد کیف
کارتن و لوازم اصلیش هست 
با خریدار واقعی کنار میام",2,,mobile,320000,گوشی موبایل هاوایی,,
True,Tehran,Tuesday 11AM,3,یک دستگاه گلکسی a7 سفید بدون هیچگونه خط وخش حتی ی نقطه در حد اکبند گوشی کم کار  و نو دارای گلس خارجی دولایه و قاب i face نو  این گوشی كنار بوده و بی استفاده نو نو,3,,mobile,1100000,گلکسی a7 در حد اکبند,,
True,Tehran,Saturday 10PM,5,"گوش بسیار تمیزه تو عکس ها هم مشخصه دو تا قاب داره اپل استور داره اپل آیدی داره VPN سه ماهه داره شارژرش حرفه ایه گوشی از اول دست خودم بوده 
فقط SMS جواب میدم 
با تشکر از دیوار",5,,mobile,980000,16گیگ اپل 5S  ALL,,
True,Mashhad,Sunday 05PM,2,گوشی خیلی تمیز و تمام لوازم اصلی میباشد و معاوضه با هیچ گوشی ندارم و در ضمن گوشی 4 جی میباشد و دوربین 13 و 24 ساعت گوشی مهلت تست دارد,2,,mobile,440000,گوشی سونی sp کاملا تمیز و بدون ایراد,,
False,Tehran,Friday 02PM,2,"در حد آک.بدون خط و خش.پارت نامبر آمریکا.
با لوازم اورجینال.به شرط.همراه با یک گلس3d.",2,,mobile,2150000,iphone 6s 64 gray,,
False,Mashhad,Saturday 01PM,2,صحیح وسالم ،تمیز و نو,2,,mobile,1650000,iphone 6 gray 64,,
False,Isfahan,Tuesday 03PM,4,تمیز و سالم بدون خط و خش .دلیل فروشم میخوام s7بخرم.,4,,mobile,380000,کر پرایم.sm g360,,
True,Tehran,Thursday 02PM,2,"یک عدد ایفون ٦ با برد سوخته به قیمت توافقی به فروش میرسد.
باطری و تاچ و ال سی دی و دوربینها اسپیکر و سنسور ها سالم می باشد.لطفا تماس بگیرید",2,,mobile,-1,اپل ٦ برد سوخته,,
True,Tabriz,Saturday 11AM,0,"رنگ سیاه
16 گیگ
مهلت تست میدم
لطفن قیمت پیشنهادیتونو بفرستین تا خودم تماس بگیرم
$NUM",0,,mobile,-1,ایفون 4 خیلی تمیز,,
True,Qom,Monday 03PM,2,"سلام
گوشی سالمه بشرط 
قیمت مقطعه 
لطفا فقط تماس


باسپاس ازدیوار",2,,mobile,120000,گوشی سامسونگ کلکسیونی,,
False,Tehran,Thursday 07PM,4,"یکسال کارکرد
به همراه دو درب اضافی و گلس (۴۰.۰۰۰ تومن) 
پریدگی ها تو عکس مشخصه",4,,mobile,480000,لومیا ۸۳۰ سفید,,
False,Shiraz,Saturday 05PM,3,با سلام- گوشی از اول دست خودم بوده کاملاً تمیزه از اول توو کاور بوده پشت و روش گلس انداختم - ١خط هم روش نیس - رنگ گلد- ٣٢ گیگ-,3,,mobile,1150000,I phone 5s Gold 32G,,
True,Tehran,Thursday 07AM,2,گوشی بسیار سالم بدون خطو خش در حد نو,2,,mobile,1000000,گوشی موبایل اپل ٣٢گیگ 5s,,
True,Tehran,Monday 11AM,3,"دو عدد گوشی نوکیا,۶٣٠٠سالم ۵٣٠٠سالم فقط بغلش تو عکس معلومه جفتش دارای کارتن شارژر تمای لوازم ک یکیش شارژرش از اول تو کارتون بوده باز نشده",3,,mobile,100000,گوشی نوکیا,,
True,Tehran,Monday 04PM,0,گوشی کاملا سالم باز نشده فقط خریدار واقعی.,0,,web,750000,iphone 5s 16gb gold,,
False,Tabriz,Wednesday 09PM,0,خیلی تمیز با دو تا زده جزعی در گوشه١٦گیگ,0,,mobile,1600000,ایفون ٦llaگری,,
False,Mashhad,Saturday 05AM,1,"اپل ایفون ٥اس ٣٢گیگ گلد تمیز
lla
ios 10
گارد و گلس
شارژر هندزفری
قیمت ٩٨٠
فروش و معاوضه",1,,mobile,-1,iphone 5s gold 32gig,,
True,Tehran,Sunday 11AM,2,"iphone$NUMG 
کاملاً سالم بدون خط و خش با همه متعلقات  اورجینال",2,,mobile,1650000,گوشی آیفون 6 بدون خط  یک هفته مهلت تست,,
True,Tehran,Saturday 06PM,0,"با سلام
یک گوشى موبایل سالم ایفون با قیمت توافقى .به علت خریدن گوشى دیگر مجبور به فروختن این گوشى شدم ...گوشى سالمه فقط:هندزفرى نداره
پاى معامله با خریدار واقعى من قیمت هندزفرى رو کم میکنم
ساعت تماس ١٥ الى ٢١",0,,mobile,-1,گوشى موبایل iPhone 4s,,
False,Tehran,Saturday 04PM,1,گوشی نو،نو به شرط ابدیت شده به ویندوز10 یگ گلس به ارزش۴۰هزاروتومان روشه چون باویندوز راحت نیستم میخوام عوضش کنم تعویض باگوشی اندرویدهمرده,1,,mobile,350000,lumia540  دوهفته کارکرد,,
False,Isfahan,Saturday 12PM,1,نوت وان تری جی 32 گیگ حافظه داخلی...,1,,mobile,350000,samsung not1 32 gig,,
False,Tehran,Sunday 09AM,0,"گوشی واقعا سالمه 
خیلی خوبه 
فقط پایینش  دوتا ضربه کوچیک خوره
واقعا دوسش دارمو ازش راضی ام
میخوام برم کربلا فقط سر همین دارم میفروشمش
فقط تماس لطفا
به اس جواب نمیدم
تشکر دیوار",0,,mobile,700000,گوشی ایفون٥ ١٦گیگ,,
False,Karaj,Saturday 04PM,2,کا۷۷۰ دوربین۳/۲ سالم قاب فابریک لوازم فابریکش کارتن دارد$NUMقیمت۱۰۰,2,,mobile,-1,موبایل,,
True,Mashhad,Saturday 10AM,0,تکسیمکارت تریجی صفحه ۵.۲اینچی باکیفیت فول اچ دی...سی پی یو ۸هسته ای...رم۲گیگ...دوربین۱۶ فیلمبرداری4k...حسگراثرانگشت...ازهمه نظرتمیز وسالم...قیمت مقطوع,0,,mobile,680000,galaxy S5 (3G),,
True,Mashhad,Wednesday 01PM,1,"هواوی g 525 دارای رم یک گیک و داخلی ۴ گیگ 
دوربین ۵ مگاپیکسلی 
سالم و تمیز",1,,mobile,190000,هواوی g525,,
True,Tehran,Friday 07AM,2,گوشی تمیزه بدون خط وخش,2,,mobile,780000,سامسونگs5,,
True,Qom,Wednesday 12PM,2,گوشی فوق بسیار تمیزوسالم میباشد.لوازم فابریک وکامل.به همراه یه گارد,2,,mobile,600000,A5.2015,,
False,Ahvaz,Monday 10AM,0,سلام گوشیه a5که آکه آکه 2016 این گوشی فقط10روز کار کرده ،گلد ،فقط تعویض با ایفون 6اصلی و تمیز,0,,mobile,950000,فقط تعویض با ایفون6,,
True,Isfahan,Saturday 08AM,0,"گوشی تمیز.مشکی رنگ.با گلس پشت و رو.بدون هیچ مشکل.اپدیت شده به ios 9.3.5
تعویض هم میشه",0,,mobile,470000,ایفون 4s 32gig,,
False,Mashhad,Wednesday 09PM,2,"گوشی در حد نو تمیز بدن خط و خش کمکار
کارتن دفترچه به همراه تمام وسایل جانبی موجود",2,,mobile,550000,htc 820s,,
True,Ahvaz,Friday 01PM,2,"گوشی G730HUAWEi
سالم تمیزدوسیم کارته بدون هیچ  خش ومشکلی",2,,mobile,330000,فروش گوشی  هواوی,,
True,Tehran,Thursday 07AM,0,گوشی کم کار کرده بدونه خط خش تمیز 2015,0,,mobile,750000,گوشی موبایل سامسونگ A5,,
False,Tehran,Monday 04PM,2,"گوشی کارکرد,همراه با کارتن و شارژر و هنزفری",2,,mobile,110000,y220,,
False,Karaj,Friday 09AM,1,فقط مشتری واقعی زنگ بزنه تخفیف هم داده میشه,1,,mobile,50000,نوکیا 1200 دوسال کار کرده رنگ نوک مدادی,,
True,Mashhad,Wednesday 09PM,2,گوشی آکبند میباشد و تمام کپی میباشد,2,,mobile,150000,آیفون 6 طرح,,
True,Ahvaz,Monday 06PM,3,گوشی j7 مدل ۲۰۱۶. سفید رنگ. باگارانتی. گوشی تمیز و سالم. بشرط. تخفیف خیلی خیلی جزئی دارد.,3,,mobile,620000,گوشی سامسونگ j7 مدل ۲۰۱۶,,
False,Kermanshah,Tuesday 05PM,1,اپل ٤مشکی ٣٢گیگ لا کاغذی بدون خط و خش به شرط باطری وظاهری نو,1,,mobile,-1,اپل ٤تک برگ سند لا کاغذی,,
False,Mashhad,Saturday 03PM,3,"ی ایفون5S 32g تمیز بدون خط و خش کوچکترین خطی نداره LLA سفارش امریکا گوشی از اول دست خودم بوده بدون هیچ ایرادی رنگشمSILVER گوشی دیگه ای نداشتم عکس بگیرم بزارم درضمن تمامی وسایل اصلی اعمم از شارژر و هنس فری اصل ایفون قیمتشم خواستید کم میکنم چون گوشی کوچکترین خط و خشی نداره و گلس روشم نو انداختم چون میخوام برم خدمت گوشی دیگه به کارم نمیاد
مرسی از دیوار......",3,,mobile,1100000,Iphone 5S 32,,
